group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,kth,1000,,,821657.0,ns,194
nth_element,kth,1000,,,1621058.0,ns,388
nth_element,kth,1000,,,2709784.0,ns,582
nth_element,kth,1000,,,2904193.0,ns,776
nth_element,kth,1000,,,4544460.0,ns,970
nth_element,kth,1000,,,5701132.0,ns,1164
nth_element,kth,1000,,,4655611.0,ns,1358
nth_element,kth,1000,,,6834211.0,ns,1552
nth_element,kth,1000,,,7753699.0,ns,1746
nth_element,kth,1000,,,9845625.0,ns,1940
nth_element,kth,1000,,,9144454.0,ns,2134
nth_element,kth,1000,,,10851245.0,ns,2328
nth_element,kth,1000,,,10825762.0,ns,2522
nth_element,kth,1000,,,13777814.0,ns,2716
nth_element,kth,1000,,,12110259.0,ns,2910
nth_element,kth,1000,,,13955332.0,ns,3104
nth_element,kth,1000,,,13772357.0,ns,3298
nth_element,kth,1000,,,16176831.0,ns,3492
nth_element,kth,1000,,,14611590.0,ns,3686
nth_element,kth,1000,,,19506472.0,ns,3880
nth_element,kth,1000,,,17710967.0,ns,4074
nth_element,kth,1000,,,18291537.0,ns,4268
nth_element,kth,1000,,,19223027.0,ns,4462
nth_element,kth,1000,,,19057156.0,ns,4656
nth_element,kth,1000,,,22183007.0,ns,4850
nth_element,kth,1000,,,20965116.0,ns,5044
nth_element,kth,1000,,,21732807.0,ns,5238
nth_element,kth,1000,,,10897651.0,ns,5432
nth_element,kth,1000,,,26862329.0,ns,5626
nth_element,kth,1000,,,25956192.0,ns,5820
nth_element,kth,1000,,,25881466.0,ns,6014
nth_element,kth,1000,,,25654813.0,ns,6208
nth_element,kth,1000,,,26435860.0,ns,6402
nth_element,kth,1000,,,28247575.0,ns,6596
nth_element,kth,1000,,,27240929.0,ns,6790
nth_element,kth,1000,,,26505570.0,ns,6984
nth_element,kth,1000,,,28557947.0,ns,7178
nth_element,kth,1000,,,33895518.0,ns,7372
nth_element,kth,1000,,,27551149.0,ns,7566
nth_element,kth,1000,,,31324347.0,ns,7760
nth_element,kth,1000,,,29896075.0,ns,7954
nth_element,kth,1000,,,35781812.0,ns,8148
nth_element,kth,1000,,,33486358.0,ns,8342
nth_element,kth,1000,,,36725804.0,ns,8536
nth_element,kth,1000,,,37338890.0,ns,8730
nth_element,kth,1000,,,38963460.0,ns,8924
nth_element,kth,1000,,,37611789.0,ns,9118
nth_element,kth,1000,,,39693949.0,ns,9312
nth_element,kth,1000,,,40747244.0,ns,9506
nth_element,kth,1000,,,39898394.0,ns,9700
nth_element,kth,1000,,,39619322.0,ns,9894
nth_element,kth,1000,,,43522211.0,ns,10088
nth_element,kth,1000,,,46327029.0,ns,10282
nth_element,kth,1000,,,50569000.0,ns,10476
nth_element,kth,1000,,,55153949.0,ns,10670
nth_element,kth,1000,,,39884618.0,ns,10864
nth_element,kth,1000,,,47043568.0,ns,11058
nth_element,kth,1000,,,48362509.0,ns,11252
nth_element,kth,1000,,,44973072.0,ns,11446
nth_element,kth,1000,,,44075083.0,ns,11640
nth_element,kth,1000,,,47603389.0,ns,11834
nth_element,kth,1000,,,49327340.0,ns,12028
nth_element,kth,1000,,,54870211.0,ns,12222
nth_element,kth,1000,,,54060941.0,ns,12416
nth_element,kth,1000,,,49118917.0,ns,12610
nth_element,kth,1000,,,52803689.0,ns,12804
nth_element,kth,1000,,,61851230.0,ns,12998
nth_element,kth,1000,,,49440846.0,ns,13192
nth_element,kth,1000,,,50672410.0,ns,13386
nth_element,kth,1000,,,48662641.0,ns,13580
nth_element,kth,1000,,,27058692.0,ns,13774
nth_element,kth,1000,,,55184534.0,ns,13968
nth_element,kth,1000,,,53825292.0,ns,14162
nth_element,kth,1000,,,57680045.0,ns,14356
nth_element,kth,1000,,,57328959.0,ns,14550
nth_element,kth,1000,,,74437475.0,ns,14744
nth_element,kth,1000,,,65786982.0,ns,14938
nth_element,kth,1000,,,60814391.0,ns,15132
nth_element,kth,1000,,,57587621.0,ns,15326
nth_element,kth,1000,,,60458416.0,ns,15520
nth_element,kth,1000,,,56950166.0,ns,15714
nth_element,kth,1000,,,61034091.0,ns,15908
nth_element,kth,1000,,,64081250.0,ns,16102
nth_element,kth,1000,,,70229735.0,ns,16296
nth_element,kth,1000,,,69242368.0,ns,16490
nth_element,kth,1000,,,68153004.0,ns,16684
nth_element,kth,1000,,,68313555.0,ns,16878
nth_element,kth,1000,,,71746839.0,ns,17072
nth_element,kth,1000,,,69094897.0,ns,17266
nth_element,kth,1000,,,73932395.0,ns,17460
nth_element,kth,1000,,,67701649.0,ns,17654
nth_element,kth,1000,,,72444104.0,ns,17848
nth_element,kth,1000,,,70841989.0,ns,18042
nth_element,kth,1000,,,79952909.0,ns,18236
nth_element,kth,1000,,,78191517.0,ns,18430
nth_element,kth,1000,,,79624085.0,ns,18624
nth_element,kth,1000,,,68242916.0,ns,18818
nth_element,kth,1000,,,69417690.0,ns,19012
nth_element,kth,1000,,,79511143.0,ns,19206
nth_element,kth,1000,,,82848015.0,ns,19400
