group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,floydrivest,1000,,,651942.0,ns,108
nth_element,floydrivest,1000,,,739664.0,ns,216
nth_element,floydrivest,1000,,,1779799.0,ns,324
nth_element,floydrivest,1000,,,2732992.0,ns,432
nth_element,floydrivest,1000,,,3358680.0,ns,540
nth_element,floydrivest,1000,,,4274670.0,ns,648
nth_element,floydrivest,1000,,,3498577.0,ns,756
nth_element,floydrivest,1000,,,5569157.0,ns,864
nth_element,floydrivest,1000,,,6047903.0,ns,972
nth_element,floydrivest,1000,,,8084959.0,ns,1080
nth_element,floydrivest,1000,,,7940601.0,ns,1188
nth_element,floydrivest,1000,,,10162633.0,ns,1296
nth_element,floydrivest,1000,,,12737749.0,ns,1404
nth_element,floydrivest,1000,,,9431411.0,ns,1512
nth_element,floydrivest,1000,,,10452581.0,ns,1620
nth_element,floydrivest,1000,,,9516160.0,ns,1728
nth_element,floydrivest,1000,,,17081558.0,ns,1836
nth_element,floydrivest,1000,,,13766563.0,ns,1944
nth_element,floydrivest,1000,,,14467768.0,ns,2052
nth_element,floydrivest,1000,,,16161445.0,ns,2160
nth_element,floydrivest,1000,,,12941523.0,ns,2268
nth_element,floydrivest,1000,,,10292098.0,ns,2376
nth_element,floydrivest,1000,,,15882117.0,ns,2484
nth_element,floydrivest,1000,,,13776752.0,ns,2592
nth_element,floydrivest,1000,,,22498496.0,ns,2700
nth_element,floydrivest,1000,,,16570614.0,ns,2808
nth_element,floydrivest,1000,,,21936939.0,ns,2916
nth_element,floydrivest,1000,,,15830422.0,ns,3024
nth_element,floydrivest,1000,,,21924394.0,ns,3132
nth_element,floydrivest,1000,,,22573846.0,ns,3240
nth_element,floydrivest,1000,,,21175827.0,ns,3348
nth_element,floydrivest,1000,,,21863688.0,ns,3456
nth_element,floydrivest,1000,,,19064025.0,ns,3564
nth_element,floydrivest,1000,,,25052781.0,ns,3672
nth_element,floydrivest,1000,,,29497659.0,ns,3780
nth_element,floydrivest,1000,,,26805895.0,ns,3888
nth_element,floydrivest,1000,,,27841916.0,ns,3996
nth_element,floydrivest,1000,,,23202851.0,ns,4104
nth_element,floydrivest,1000,,,27124137.0,ns,4212
nth_element,floydrivest,1000,,,18373398.0,ns,4320
nth_element,floydrivest,1000,,,18444250.0,ns,4428
nth_element,floydrivest,1000,,,27344681.0,ns,4536
nth_element,floydrivest,1000,,,31705266.0,ns,4644
nth_element,floydrivest,1000,,,29686696.0,ns,4752
nth_element,floydrivest,1000,,,29725556.0,ns,4860
nth_element,floydrivest,1000,,,31209931.0,ns,4968
nth_element,floydrivest,1000,,,33045829.0,ns,5076
nth_element,floydrivest,1000,,,25149546.0,ns,5184
nth_element,floydrivest,1000,,,40298358.0,ns,5292
nth_element,floydrivest,1000,,,37921059.0,ns,5400
nth_element,floydrivest,1000,,,32686420.0,ns,5508
nth_element,floydrivest,1000,,,34602373.0,ns,5616
nth_element,floydrivest,1000,,,40935673.0,ns,5724
nth_element,floydrivest,1000,,,45832348.0,ns,5832
nth_element,floydrivest,1000,,,36350993.0,ns,5940
