group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,pdqselect,10000,,,718725.0,ns,38
nth_element,pdqselect,10000,,,1248837.0,ns,76
nth_element,pdqselect,10000,,,1637845.0,ns,114
nth_element,pdqselect,10000,,,2168475.0,ns,152
nth_element,pdqselect,10000,,,2785047.0,ns,190
nth_element,pdqselect,10000,,,3270843.0,ns,228
nth_element,pdqselect,10000,,,3798790.0,ns,266
nth_element,pdqselect,10000,,,5792680.0,ns,304
nth_element,pdqselect,10000,,,4569330.0,ns,342
nth_element,pdqselect,10000,,,5370454.0,ns,380
nth_element,pdqselect,10000,,,7464739.0,ns,418
nth_element,pdqselect,10000,,,6119484.0,ns,456
nth_element,pdqselect,10000,,,8119775.0,ns,494
nth_element,pdqselect,10000,,,7952371.0,ns,532
nth_element,pdqselect,10000,,,7412622.0,ns,570
nth_element,pdqselect,10000,,,10216572.0,ns,608
nth_element,pdqselect,10000,,,11245651.0,ns,646
nth_element,pdqselect,10000,,,9077363.0,ns,684
nth_element,pdqselect,10000,,,10826985.0,ns,722
nth_element,pdqselect,10000,,,9866529.0,ns,760
nth_element,pdqselect,10000,,,9781549.0,ns,798
nth_element,pdqselect,10000,,,11268054.0,ns,836
nth_element,pdqselect,10000,,,16795740.0,ns,874
nth_element,pdqselect,10000,,,10928820.0,ns,912
nth_element,pdqselect,10000,,,14614627.0,ns,950
nth_element,pdqselect,10000,,,15761165.0,ns,988
nth_element,pdqselect,10000,,,17015191.0,ns,1026
nth_element,pdqselect,10000,,,16411931.0,ns,1064
nth_element,pdqselect,10000,,,18831206.0,ns,1102
nth_element,pdqselect,10000,,,15770020.0,ns,1140
nth_element,pdqselect,10000,,,17078961.0,ns,1178
nth_element,pdqselect,10000,,,22472734.0,ns,1216
nth_element,pdqselect,10000,,,18759467.0,ns,1254
nth_element,pdqselect,10000,,,24713596.0,ns,1292
nth_element,pdqselect,10000,,,19454075.0,ns,1330
nth_element,pdqselect,10000,,,23339493.0,ns,1368
nth_element,pdqselect,10000,,,19669362.0,ns,1406
nth_element,pdqselect,10000,,,17789948.0,ns,1444
nth_element,pdqselect,10000,,,20331766.0,ns,1482
nth_element,pdqselect,10000,,,24709365.0,ns,1520
nth_element,pdqselect,10000,,,22718114.0,ns,1558
nth_element,pdqselect,10000,,,21516439.0,ns,1596
nth_element,pdqselect,10000,,,21348895.0,ns,1634
nth_element,pdqselect,10000,,,28378305.0,ns,1672
nth_element,pdqselect,10000,,,26193918.0,ns,1710
nth_element,pdqselect,10000,,,24682368.0,ns,1748
nth_element,pdqselect,10000,,,30273913.0,ns,1786
nth_element,pdqselect,10000,,,29323290.0,ns,1824
nth_element,pdqselect,10000,,,32353774.0,ns,1862
nth_element,pdqselect,10000,,,35507344.0,ns,1900
nth_element,pdqselect,10000,,,25020148.0,ns,1938
nth_element,pdqselect,10000,,,29696437.0,ns,1976
nth_element,pdqselect,10000,,,30088879.0,ns,2014
nth_element,pdqselect,10000,,,36255857.0,ns,2052
nth_element,pdqselect,10000,,,27220944.0,ns,2090
nth_element,pdqselect,10000,,,32981472.0,ns,2128
nth_element,pdqselect,10000,,,32193861.0,ns,2166
nth_element,pdqselect,10000,,,27762385.0,ns,2204
nth_element,pdqselect,10000,,,28882067.0,ns,2242
nth_element,pdqselect,10000,,,30537470.0,ns,2280
nth_element,pdqselect,10000,,,33872140.0,ns,2318
nth_element,pdqselect,10000,,,37626076.0,ns,2356
nth_element,pdqselect,10000,,,34740460.0,ns,2394
nth_element,pdqselect,10000,,,39529324.0,ns,2432
nth_element,pdqselect,10000,,,27728224.0,ns,2470
nth_element,pdqselect,10000,,,41803388.0,ns,2508
nth_element,pdqselect,10000,,,39382050.0,ns,2546
nth_element,pdqselect,10000,,,39513624.0,ns,2584
nth_element,pdqselect,10000,,,35173247.0,ns,2622
nth_element,pdqselect,10000,,,34416420.0,ns,2660
nth_element,pdqselect,10000,,,47928065.0,ns,2698
nth_element,pdqselect,10000,,,32351408.0,ns,2736
nth_element,pdqselect,10000,,,39265827.0,ns,2774
nth_element,pdqselect,10000,,,40788175.0,ns,2812
nth_element,pdqselect,10000,,,46352004.0,ns,2850
nth_element,pdqselect,10000,,,46158391.0,ns,2888
nth_element,pdqselect,10000,,,57901972.0,ns,2926
nth_element,pdqselect,10000,,,40879214.0,ns,2964
nth_element,pdqselect,10000,,,44661348.0,ns,3002
nth_element,pdqselect,10000,,,45368321.0,ns,3040
nth_element,pdqselect,10000,,,44174799.0,ns,3078
nth_element,pdqselect,10000,,,54367362.0,ns,3116
nth_element,pdqselect,10000,,,44049253.0,ns,3154
nth_element,pdqselect,10000,,,38366764.0,ns,3192
nth_element,pdqselect,10000,,,56706015.0,ns,3230
nth_element,pdqselect,10000,,,52847603.0,ns,3268
nth_element,pdqselect,10000,,,45094963.0,ns,3306
nth_element,pdqselect,10000,,,48374848.0,ns,3344
nth_element,pdqselect,10000,,,41869217.0,ns,3382
nth_element,pdqselect,10000,,,46384822.0,ns,3420
nth_element,pdqselect,10000,,,44031938.0,ns,3458
nth_element,pdqselect,10000,,,59828246.0,ns,3496
nth_element,pdqselect,10000,,,42261692.0,ns,3534
nth_element,pdqselect,10000,,,45847974.0,ns,3572
nth_element,pdqselect,10000,,,46113025.0,ns,3610
nth_element,pdqselect,10000,,,45591484.0,ns,3648
nth_element,pdqselect,10000,,,53399894.0,ns,3686
nth_element,pdqselect,10000,,,45855495.0,ns,3724
nth_element,pdqselect,10000,,,70845497.0,ns,3762
nth_element,pdqselect,10000,,,44535651.0,ns,3800
