group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,kth,1000000,,,46550899.0,ns,4
nth_element,kth,1000000,,,46477130.0,ns,4
nth_element,kth,1000000,,,46861897.0,ns,4
nth_element,kth,1000000,,,45963470.0,ns,4
nth_element,kth,1000000,,,46330320.0,ns,4
nth_element,kth,1000000,,,45774158.0,ns,4
nth_element,kth,1000000,,,46476292.0,ns,4
nth_element,kth,1000000,,,46601507.0,ns,4
nth_element,kth,1000000,,,46438777.0,ns,4
nth_element,kth,1000000,,,46154954.0,ns,4
nth_element,kth,1000000,,,46478148.0,ns,4
nth_element,kth,1000000,,,46631833.0,ns,4
nth_element,kth,1000000,,,46265876.0,ns,4
nth_element,kth,1000000,,,46092359.0,ns,4
nth_element,kth,1000000,,,46838319.0,ns,4
nth_element,kth,1000000,,,45813848.0,ns,4
nth_element,kth,1000000,,,46618699.0,ns,4
nth_element,kth,1000000,,,46870110.0,ns,4
nth_element,kth,1000000,,,46069619.0,ns,4
nth_element,kth,1000000,,,46377161.0,ns,4
nth_element,kth,1000000,,,46695123.0,ns,4
nth_element,kth,1000000,,,46749171.0,ns,4
nth_element,kth,1000000,,,46938845.0,ns,4
nth_element,kth,1000000,,,46413458.0,ns,4
nth_element,kth,1000000,,,47148577.0,ns,4
nth_element,kth,1000000,,,46875131.0,ns,4
nth_element,kth,1000000,,,47052217.0,ns,4
nth_element,kth,1000000,,,46419860.0,ns,4
nth_element,kth,1000000,,,46859898.0,ns,4
nth_element,kth,1000000,,,46269069.0,ns,4
nth_element,kth,1000000,,,46780153.0,ns,4
nth_element,kth,1000000,,,46574038.0,ns,4
nth_element,kth,1000000,,,46503440.0,ns,4
nth_element,kth,1000000,,,46840513.0,ns,4
nth_element,kth,1000000,,,46683273.0,ns,4
nth_element,kth,1000000,,,46149104.0,ns,4
nth_element,kth,1000000,,,47062123.0,ns,4
nth_element,kth,1000000,,,48105108.0,ns,4
nth_element,kth,1000000,,,46907980.0,ns,4
nth_element,kth,1000000,,,47065470.0,ns,4
nth_element,kth,1000000,,,47053313.0,ns,4
nth_element,kth,1000000,,,46535436.0,ns,4
nth_element,kth,1000000,,,46035939.0,ns,4
nth_element,kth,1000000,,,46288925.0,ns,4
nth_element,kth,1000000,,,46509475.0,ns,4
nth_element,kth,1000000,,,45862805.0,ns,4
nth_element,kth,1000000,,,46294896.0,ns,4
nth_element,kth,1000000,,,46420804.0,ns,4
nth_element,kth,1000000,,,45174520.0,ns,4
nth_element,kth,1000000,,,46505584.0,ns,4
nth_element,kth,1000000,,,46016504.0,ns,4
nth_element,kth,1000000,,,45471190.0,ns,4
nth_element,kth,1000000,,,46262902.0,ns,4
nth_element,kth,1000000,,,45675244.0,ns,4
nth_element,kth,1000000,,,46584379.0,ns,4
nth_element,kth,1000000,,,46501941.0,ns,4
nth_element,kth,1000000,,,46516861.0,ns,4
nth_element,kth,1000000,,,46447979.0,ns,4
nth_element,kth,1000000,,,46395070.0,ns,4
nth_element,kth,1000000,,,46586300.0,ns,4
nth_element,kth,1000000,,,46451917.0,ns,4
nth_element,kth,1000000,,,45956259.0,ns,4
nth_element,kth,1000000,,,45824310.0,ns,4
nth_element,kth,1000000,,,46892356.0,ns,4
nth_element,kth,1000000,,,46582013.0,ns,4
nth_element,kth,1000000,,,46124790.0,ns,4
nth_element,kth,1000000,,,44887236.0,ns,4
nth_element,kth,1000000,,,46656499.0,ns,4
nth_element,kth,1000000,,,46065045.0,ns,4
nth_element,kth,1000000,,,46653130.0,ns,4
nth_element,kth,1000000,,,46004384.0,ns,4
nth_element,kth,1000000,,,45468614.0,ns,4
nth_element,kth,1000000,,,45098526.0,ns,4
nth_element,kth,1000000,,,46369908.0,ns,4
nth_element,kth,1000000,,,46599997.0,ns,4
nth_element,kth,1000000,,,46455507.0,ns,4
nth_element,kth,1000000,,,45959207.0,ns,4
nth_element,kth,1000000,,,48440240.0,ns,4
nth_element,kth,1000000,,,46266067.0,ns,4
nth_element,kth,1000000,,,47356718.0,ns,4
nth_element,kth,1000000,,,46886703.0,ns,4
nth_element,kth,1000000,,,46725086.0,ns,4
nth_element,kth,1000000,,,46741236.0,ns,4
nth_element,kth,1000000,,,46280240.0,ns,4
nth_element,kth,1000000,,,47167880.0,ns,4
nth_element,kth,1000000,,,46892191.0,ns,4
nth_element,kth,1000000,,,45900719.0,ns,4
nth_element,kth,1000000,,,46347143.0,ns,4
nth_element,kth,1000000,,,46522308.0,ns,4
nth_element,kth,1000000,,,45675920.0,ns,4
nth_element,kth,1000000,,,45278878.0,ns,4
nth_element,kth,1000000,,,46320924.0,ns,4
nth_element,kth,1000000,,,46316994.0,ns,4
nth_element,kth,1000000,,,46931429.0,ns,4
nth_element,kth,1000000,,,49227684.0,ns,4
nth_element,kth,1000000,,,49401273.0,ns,4
nth_element,kth,1000000,,,49455409.0,ns,4
nth_element,kth,1000000,,,48256099.0,ns,4
nth_element,kth,1000000,,,48834480.0,ns,4
nth_element,kth,1000000,,,47826192.0,ns,4
