group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,adqselect,100000,,,1143204.0,ns,2
nth_element,adqselect,100000,,,2480210.0,ns,4
nth_element,adqselect,100000,,,3856283.0,ns,6
nth_element,adqselect,100000,,,5295712.0,ns,8
nth_element,adqselect,100000,,,6404015.0,ns,10
nth_element,adqselect,100000,,,6414323.0,ns,12
nth_element,adqselect,100000,,,7862595.0,ns,14
nth_element,adqselect,100000,,,8845504.0,ns,16
nth_element,adqselect,100000,,,10817773.0,ns,18
nth_element,adqselect,100000,,,12512213.0,ns,20
nth_element,adqselect,100000,,,12095865.0,ns,22
nth_element,adqselect,100000,,,13340954.0,ns,24
nth_element,adqselect,100000,,,12495211.0,ns,26
nth_element,adqselect,100000,,,14706496.0,ns,28
nth_element,adqselect,100000,,,15471636.0,ns,30
nth_element,adqselect,100000,,,18783542.0,ns,32
nth_element,adqselect,100000,,,16497628.0,ns,34
nth_element,adqselect,100000,,,17938976.0,ns,36
nth_element,adqselect,100000,,,20374217.0,ns,38
nth_element,adqselect,100000,,,23388471.0,ns,40
nth_element,adqselect,100000,,,24151660.0,ns,42
nth_element,adqselect,100000,,,21109218.0,ns,44
nth_element,adqselect,100000,,,22426192.0,ns,46
nth_element,adqselect,100000,,,27067788.0,ns,48
nth_element,adqselect,100000,,,25474225.0,ns,50
nth_element,adqselect,100000,,,27092673.0,ns,52
nth_element,adqselect,100000,,,30451249.0,ns,54
nth_element,adqselect,100000,,,32879172.0,ns,56
nth_element,adqselect,100000,,,31129783.0,ns,58
nth_element,adqselect,100000,,,30623027.0,ns,60
nth_element,adqselect,100000,,,33844807.0,ns,62
nth_element,adqselect,100000,,,32370517.0,ns,64
nth_element,adqselect,100000,,,33264686.0,ns,66
nth_element,adqselect,100000,,,36410889.0,ns,68
nth_element,adqselect,100000,,,34880757.0,ns,70
nth_element,adqselect,100000,,,40667088.0,ns,72
nth_element,adqselect,100000,,,39853342.0,ns,74
nth_element,adqselect,100000,,,43541405.0,ns,76
nth_element,adqselect,100000,,,36549019.0,ns,78
nth_element,adqselect,100000,,,45871226.0,ns,80
nth_element,adqselect,100000,,,50644936.0,ns,82
nth_element,adqselect,100000,,,42403797.0,ns,84
nth_element,adqselect,100000,,,40978264.0,ns,86
nth_element,adqselect,100000,,,48900045.0,ns,88
nth_element,adqselect,100000,,,52348218.0,ns,90
nth_element,adqselect,100000,,,47788854.0,ns,92
nth_element,adqselect,100000,,,48028832.0,ns,94
nth_element,adqselect,100000,,,51929962.0,ns,96
nth_element,adqselect,100000,,,47938516.0,ns,98
nth_element,adqselect,100000,,,55534642.0,ns,100
nth_element,adqselect,100000,,,53650232.0,ns,102
nth_element,adqselect,100000,,,56006430.0,ns,104
nth_element,adqselect,100000,,,53645632.0,ns,106
nth_element,adqselect,100000,,,51087052.0,ns,108
nth_element,adqselect,100000,,,59294493.0,ns,110
nth_element,adqselect,100000,,,58149625.0,ns,112
nth_element,adqselect,100000,,,61474800.0,ns,114
nth_element,adqselect,100000,,,60177079.0,ns,116
nth_element,adqselect,100000,,,68118420.0,ns,118
nth_element,adqselect,100000,,,64760331.0,ns,120
nth_element,adqselect,100000,,,63368790.0,ns,122
nth_element,adqselect,100000,,,66137533.0,ns,124
nth_element,adqselect,100000,,,74657533.0,ns,126
nth_element,adqselect,100000,,,62948383.0,ns,128
nth_element,adqselect,100000,,,65272162.0,ns,130
nth_element,adqselect,100000,,,73960619.0,ns,132
nth_element,adqselect,100000,,,71889811.0,ns,134
nth_element,adqselect,100000,,,69587295.0,ns,136
nth_element,adqselect,100000,,,66728289.0,ns,138
nth_element,adqselect,100000,,,70238486.0,ns,140
nth_element,adqselect,100000,,,86822287.0,ns,142
nth_element,adqselect,100000,,,81637510.0,ns,144
nth_element,adqselect,100000,,,83993425.0,ns,146
nth_element,adqselect,100000,,,71422983.0,ns,148
nth_element,adqselect,100000,,,79708732.0,ns,150
nth_element,adqselect,100000,,,74769139.0,ns,152
nth_element,adqselect,100000,,,86292572.0,ns,154
nth_element,adqselect,100000,,,86985587.0,ns,156
nth_element,adqselect,100000,,,82352903.0,ns,158
nth_element,adqselect,100000,,,85843775.0,ns,160
nth_element,adqselect,100000,,,78485761.0,ns,162
nth_element,adqselect,100000,,,87898725.0,ns,164
nth_element,adqselect,100000,,,85545018.0,ns,166
nth_element,adqselect,100000,,,106030736.0,ns,168
nth_element,adqselect,100000,,,94022036.0,ns,170
nth_element,adqselect,100000,,,96000206.0,ns,172
nth_element,adqselect,100000,,,95508126.0,ns,174
nth_element,adqselect,100000,,,93861029.0,ns,176
nth_element,adqselect,100000,,,103396067.0,ns,178
nth_element,adqselect,100000,,,90514656.0,ns,180
nth_element,adqselect,100000,,,96130816.0,ns,182
nth_element,adqselect,100000,,,97733418.0,ns,184
nth_element,adqselect,100000,,,103565960.0,ns,186
nth_element,adqselect,100000,,,102027470.0,ns,188
nth_element,adqselect,100000,,,98303743.0,ns,190
nth_element,adqselect,100000,,,107494202.0,ns,192
nth_element,adqselect,100000,,,101669127.0,ns,194
nth_element,adqselect,100000,,,113368687.0,ns,196
nth_element,adqselect,100000,,,106399812.0,ns,198
nth_element,adqselect,100000,,,113731819.0,ns,200
