group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,pdqselect,1000,,,886071.0,ns,446
nth_element,pdqselect,1000,,,1587977.0,ns,892
nth_element,pdqselect,1000,,,2251102.0,ns,1338
nth_element,pdqselect,1000,,,3160191.0,ns,1784
nth_element,pdqselect,1000,,,4558246.0,ns,2230
nth_element,pdqselect,1000,,,4531121.0,ns,2676
nth_element,pdqselect,1000,,,4465367.0,ns,3122
nth_element,pdqselect,1000,,,5923677.0,ns,3568
nth_element,pdqselect,1000,,,5877554.0,ns,4014
nth_element,pdqselect,1000,,,7079164.0,ns,4460
nth_element,pdqselect,1000,,,7401500.0,ns,4906
nth_element,pdqselect,1000,,,9315125.0,ns,5352
nth_element,pdqselect,1000,,,8553797.0,ns,5798
nth_element,pdqselect,1000,,,9939240.0,ns,6244
nth_element,pdqselect,1000,,,4970970.0,ns,6690
nth_element,pdqselect,1000,,,13011415.0,ns,7136
nth_element,pdqselect,1000,,,8731400.0,ns,7582
nth_element,pdqselect,1000,,,13050387.0,ns,8028
nth_element,pdqselect,1000,,,12226683.0,ns,8474
nth_element,pdqselect,1000,,,12142782.0,ns,8920
nth_element,pdqselect,1000,,,6512700.0,ns,9366
nth_element,pdqselect,1000,,,16447668.0,ns,9812
nth_element,pdqselect,1000,,,21429431.0,ns,10258
nth_element,pdqselect,1000,,,20599048.0,ns,10704
nth_element,pdqselect,1000,,,20302281.0,ns,11150
nth_element,pdqselect,1000,,,20251834.0,ns,11596
nth_element,pdqselect,1000,,,21827082.0,ns,12042
nth_element,pdqselect,1000,,,20493191.0,ns,12488
nth_element,pdqselect,1000,,,21347675.0,ns,12934
nth_element,pdqselect,1000,,,23803840.0,ns,13380
nth_element,pdqselect,1000,,,28278811.0,ns,13826
nth_element,pdqselect,1000,,,30958839.0,ns,14272
nth_element,pdqselect,1000,,,28653954.0,ns,14718
nth_element,pdqselect,1000,,,24614354.0,ns,15164
nth_element,pdqselect,1000,,,37082984.0,ns,15610
nth_element,pdqselect,1000,,,23284336.0,ns,16056
nth_element,pdqselect,1000,,,34424476.0,ns,16502
nth_element,pdqselect,1000,,,36806241.0,ns,16948
nth_element,pdqselect,1000,,,31631601.0,ns,17394
