group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
nth_element,order_stat,100000,,,1006063.0,ns,2
nth_element,order_stat,100000,,,2267055.0,ns,4
nth_element,order_stat,100000,,,3055866.0,ns,6
nth_element,order_stat,100000,,,4274068.0,ns,8
nth_element,order_stat,100000,,,4644104.0,ns,10
nth_element,order_stat,100000,,,5915310.0,ns,12
nth_element,order_stat,100000,,,7008904.0,ns,14
nth_element,order_stat,100000,,,8157714.0,ns,16
nth_element,order_stat,100000,,,8389291.0,ns,18
nth_element,order_stat,100000,,,10948821.0,ns,20
nth_element,order_stat,100000,,,11943883.0,ns,22
nth_element,order_stat,100000,,,13590860.0,ns,24
nth_element,order_stat,100000,,,13391144.0,ns,26
nth_element,order_stat,100000,,,15251555.0,ns,28
nth_element,order_stat,100000,,,15851985.0,ns,30
nth_element,order_stat,100000,,,17214758.0,ns,32
nth_element,order_stat,100000,,,18484288.0,ns,34
nth_element,order_stat,100000,,,18823566.0,ns,36
nth_element,order_stat,100000,,,19931815.0,ns,38
nth_element,order_stat,100000,,,19700190.0,ns,40
nth_element,order_stat,100000,,,23289817.0,ns,42
nth_element,order_stat,100000,,,23280858.0,ns,44
nth_element,order_stat,100000,,,23810704.0,ns,46
nth_element,order_stat,100000,,,24932587.0,ns,48
nth_element,order_stat,100000,,,24918950.0,ns,50
nth_element,order_stat,100000,,,22164587.0,ns,52
nth_element,order_stat,100000,,,26889829.0,ns,54
nth_element,order_stat,100000,,,28815540.0,ns,56
nth_element,order_stat,100000,,,32397780.0,ns,58
nth_element,order_stat,100000,,,29148634.0,ns,60
nth_element,order_stat,100000,,,31345922.0,ns,62
nth_element,order_stat,100000,,,31180803.0,ns,64
nth_element,order_stat,100000,,,34521967.0,ns,66
nth_element,order_stat,100000,,,34534245.0,ns,68
nth_element,order_stat,100000,,,38337784.0,ns,70
nth_element,order_stat,100000,,,34431066.0,ns,72
nth_element,order_stat,100000,,,39009644.0,ns,74
nth_element,order_stat,100000,,,42522627.0,ns,76
nth_element,order_stat,100000,,,42164709.0,ns,78
nth_element,order_stat,100000,,,41872792.0,ns,80
nth_element,order_stat,100000,,,44158494.0,ns,82
nth_element,order_stat,100000,,,44117485.0,ns,84
nth_element,order_stat,100000,,,43173055.0,ns,86
nth_element,order_stat,100000,,,45690223.0,ns,88
nth_element,order_stat,100000,,,47767668.0,ns,90
nth_element,order_stat,100000,,,47697903.0,ns,92
nth_element,order_stat,100000,,,42935283.0,ns,94
nth_element,order_stat,100000,,,49886280.0,ns,96
nth_element,order_stat,100000,,,53955984.0,ns,98
nth_element,order_stat,100000,,,54007091.0,ns,100
nth_element,order_stat,100000,,,53685377.0,ns,102
nth_element,order_stat,100000,,,52297553.0,ns,104
nth_element,order_stat,100000,,,54060504.0,ns,106
nth_element,order_stat,100000,,,54315959.0,ns,108
nth_element,order_stat,100000,,,60416883.0,ns,110
nth_element,order_stat,100000,,,60732055.0,ns,112
nth_element,order_stat,100000,,,58213070.0,ns,114
nth_element,order_stat,100000,,,64097612.0,ns,116
nth_element,order_stat,100000,,,61079414.0,ns,118
nth_element,order_stat,100000,,,59878857.0,ns,120
nth_element,order_stat,100000,,,65641621.0,ns,122
nth_element,order_stat,100000,,,64511855.0,ns,124
nth_element,order_stat,100000,,,66924126.0,ns,126
nth_element,order_stat,100000,,,67294354.0,ns,128
nth_element,order_stat,100000,,,69658344.0,ns,130
nth_element,order_stat,100000,,,67264651.0,ns,132
nth_element,order_stat,100000,,,74648944.0,ns,134
nth_element,order_stat,100000,,,71754975.0,ns,136
nth_element,order_stat,100000,,,68405804.0,ns,138
nth_element,order_stat,100000,,,71643978.0,ns,140
nth_element,order_stat,100000,,,70989053.0,ns,142
nth_element,order_stat,100000,,,80505249.0,ns,144
nth_element,order_stat,100000,,,77292509.0,ns,146
nth_element,order_stat,100000,,,78228285.0,ns,148
nth_element,order_stat,100000,,,82592052.0,ns,150
nth_element,order_stat,100000,,,86359742.0,ns,152
nth_element,order_stat,100000,,,73015576.0,ns,154
nth_element,order_stat,100000,,,78335129.0,ns,156
nth_element,order_stat,100000,,,83973054.0,ns,158
nth_element,order_stat,100000,,,83343037.0,ns,160
nth_element,order_stat,100000,,,84415238.0,ns,162
nth_element,order_stat,100000,,,91042898.0,ns,164
nth_element,order_stat,100000,,,86074894.0,ns,166
nth_element,order_stat,100000,,,89121191.0,ns,168
nth_element,order_stat,100000,,,91158389.0,ns,170
nth_element,order_stat,100000,,,86234914.0,ns,172
nth_element,order_stat,100000,,,86212192.0,ns,174
nth_element,order_stat,100000,,,91343549.0,ns,176
nth_element,order_stat,100000,,,83744558.0,ns,178
nth_element,order_stat,100000,,,92085360.0,ns,180
nth_element,order_stat,100000,,,92870066.0,ns,182
nth_element,order_stat,100000,,,105595730.0,ns,184
nth_element,order_stat,100000,,,88840450.0,ns,186
nth_element,order_stat,100000,,,102003300.0,ns,188
nth_element,order_stat,100000,,,111716867.0,ns,190
nth_element,order_stat,100000,,,101493184.0,ns,192
nth_element,order_stat,100000,,,100616795.0,ns,194
nth_element,order_stat,100000,,,112994771.0,ns,196
nth_element,order_stat,100000,,,106944167.0,ns,198
nth_element,order_stat,100000,,,104499518.0,ns,200
